url,label,verified
https://ucstoreeeeeeeeeees.000webhostapp.com/,1,0
https://www.royalmail.parcel-redelivery-attemp-ref018.com/banks/online.citi.eu,1,1
http://aa2e6562.redcaptours.it/fr/,1,0
https://bwuorovrvgpjinsbdtqiaxpuwr-dot-glmar9393293232323.uk.r.appspot.com/,1,0
http://dbscamping.com/login/,1,1
http://lloyds-payee-connect.com/admin,1,1
http://najha.lacortedilisa.it/pmal/,1,0
https://youtubergrub.freefire011-bgid.cf/,1,1
http://www.royalmail.redelivery-attempt.com/banks/online.citi.eu,1,1
http://volgaday.ru/wp-admin/js/widgets,1,1
http://www.hsbc.cancel-web-payment.com/Login.php,1,1
http://royalmail.parcel-redelivery-attemp-ref018.com/banks/online.citi.eu,1,1
https://www.facebook.discreteform.info/,1,1
https://cr.mufg.jp.gfgfde.com/,1,1
http://www.comunidadpi.com/Amazon/home/card.php,1,1
https://0013009.com/banks/Scotia/end.php,1,1
http://gb.roya1-ma1l-delivery.com/,1,0
https://www.13-59-181-170.cprapid.com/index.php/false/false/false/false/false/oegw.ht,1,0
https://mbobvnlykcukmfbpwnblthlzij-dot-gl099898987fhkl.uk.r.appspot.com/,1,0
http://185.202.103.19/,1,0
http://b20-amazon.top/amazon,1,0
http://vmi251999.contaboserver.net/,1,0
https://secure273.inmotionhosting.com/~d90aba5/x6o6br2b5zesy73/3hw7q75d11ktvis/109b4a325cae997/,1,0
https://aws-accout-web-safty-co-jp.sky888bx.top/,1,1
https://aeonbig.com.my/cibc/cibc/,1,0
https://jp.smbc-card-jn.buzz/wap/index.html,1,1
http://directs-bank-mufg-co-jp.zr019.cn/,1,1
https://psd2sicurezza.work/,1,1
https://ntworld.servebeer.com/home,1,0
https://psd2sicurezza.work/info/index.php,1,1
https://www.royalmail.co.uk-postal.com/banks/online.citi.eu/Login.php,1,1
https://www.register-mynew-device.com/Login.php,1,1
https://0013009.com/banks/BMO/,1,1
https://www.royalmail.parcel-redelivery-attemp-ref018.com/banks/online.citi.eu/Login.php,1,1
https://www.lnstagram-help-center-copyright-notices.tk/,1,1
http://paradoxmerch.com/paradoxmerch/wp-admin/maint/att/login.html,1,1
https://authsmtp.drgoodarzi.com/desk.html,1,1
https://gshylemunfozjatqlskzsevesu-dot-poised-bot-306515.uk.r.appspot.com/,1,0
https://observation-expert-ck5992746831259852649903.tk/Login_to_Facebook.html,1,1
https://try2021.000webhostapp.com/,1,0
https://mailnoreply.wixsite.com/objet-inboxc,1,0
http://cargodeals.in/js/index.html,1,0
http://www2.cr.mufg.jp.szfffl.shop/pc/MUFG_pcselectcard.html,1,1
https://mail.charge-royalm.com/,1,1
https://www.13-59-181-170.cprapid.com/index.php/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/https:/step1.html,1,0
https://ykjixqdvuawmeuuhnzcfuezmmb-dot-gle39404049.rj.r.appspot.com/,1,0
http://coda02new.forumz.info/free-fire,1,1
https://playx.mgc-mlbb4.tk/login/facebook,1,0
http://www.maxsegurebn.com/,1,0
http://www2.cr.mufg.fdsoai.jp/pc/MUFG_pcselectcard.html,1,1
https://crownsecurityexpress.com/disseminated.php,1,0
http://paradoxmerch.com/paradoxmerch/wp-admin/maint/att/verify.html,1,1
https://royalmail.co.uk-postal.com/banks/online.citi.eu,1,1
http://www.ghazipro.com/zoom/True/,1,1
https://byhiss789i.monster/37775f4b4beea9dd6a70d5911b86c28f,1,1
https://www.instagram.vintweb.ir/login.html,1,1
https://byhiss789i.monster/9747d53f0991aef0ac2a5c899a9fb27c/,1,1
https://byhiss789i.monster/9747d53f0991aef0ac2a5c899a9fb27c,1,1
https://izysite.000webhostapp.com/,1,0
https://www.notnot.chatwhatsapp.eventsnew110.cf/,1,1
https://byhiss789i.monster/37775f4b4beea9dd6a70d5911b86c28f/,1,1
https://orange4521-58.weebly.com/,1,0
https://github.com/HotarusCorp/BancoPichincha,1,0
https://totalgamig7daimond.000webhostapp.com/,1,0
http://whs-archives.net/docs/signin.php,1,1
https://secure273.inmotionhosting.com/~d90aba5/x6o6br2b5zesy73/3hw7q75d11ktvis/8a1ea16018e2536/,1,0
https://xkmassmygwyyhxneczegddyghe-dot-gle39404049.rj.r.appspot.com/,1,0
https://www.loydsbank.co.uk-gb.uk/,1,1
http://jpot-a.top/,1,1
http://www.eposacrd.cc/,1,0
https://ip-92-205-29-183.ip.secureserver.net/dpdonline/,1,0
https://www.royalmail.redelivery-ref013-attempt.com/banks/online.citi.eu/,1,1
https://lloydbanking-secure-payee-attempt.com/Login.php,1,1
https://royalmail.parcel-redelivery-ref14.com/banks/online.citi.eu/Login.php,1,1
http://post-swiszland.blogspot.com/2021/03/blog-post.html,1,0
https://whatsapp-group.servehttp.com/,1,1
http://clearstageconsulting.com/o9/xx/,1,1
https://nogomalsaudia.com/kio/office365,1,0
https://dero.grupo-briones.com/negater.php,1,0
http://cr78306.tmweb.ru/lx36smeo/,1,1
https://andinorealestate.com/x01jss/NetVip/main/,1,1
https://lloydbanking-secure-payee-attempt.com/,1,1
http://drivetransfer.co/Payment/,1,1
http://sagediffterms-001-site1.htempurl.com/verifications-security-pages.php,1,0
http://copyrightnotification.com/,1,0
https://cryptomails02.wixsite.com/my-site,1,0
https://www.joingroubwhatsapp.bkpgrup.com/,1,0
https://skandasmk-colmek8.mydad.info/login.php,1,1
https://www.amazon-check-co-jp.u7q.top/,1,1
https://shrkfhnqtwyrxgvikvsjrgsxzk-dot-gle39404049.rj.r.appspot.com/,1,0
https://www.notnotmabargrups.swgb.ga/,1,1
http://www.whateverpizza.com/flode/,1,1
http://1chanel.tv-tovar.in.ua/offlce.zip,1,1
http://clearstageconsulting.com/mc8/xx/,1,1
https://www.royalmail.redelivery-ref013-attempt.com/banks/online.citi.eu,1,1
https://promotion-payment-ck-45670008594652586551.tk/Update_Paypal_Method.htm,1,1
https://venteachatvirshop.000webhostapp.com/,1,0
http://www.lloydbank-online-secures.com/,1,1
https://khushitivarinzbso946494649.000webhostapp.com/,1,0
https://royal-mail-deliveryuk.com/,1,1
https://facebook.fiam.in/,1,0
http://hali-secure.co.uk/admin,1,1
http://1chanel.tv-tovar.in.ua/Update365.zip,1,1
https://www.whatsappgroupff.zzux.com/invite/ftJgvJTDYseyV874e7ogySg8y,1,1
http://proxima-net.com/0193/webscr,1,1
https://ndotk.com/wordpress/uc,1,1
https://andinorealestate.com/x01jss/NetVip/main,1,1
https://www.impotspublicservice.com/af1cbb79ed338ac23c1b1ab9273794d6/,1,1
https://support-3ht-league-of-legends.000webhostapp.com/,1,0
https://vazquecorina.000webhostapp.com/index.html,1,0
http://nightvision.tech/assets/bootstrap/key/catalogues/includes/data/,1,1
http://www.hali-securesuite.com/cancel/,1,1
http://natwest.nwolb-device-login.com/Login.php,1,1
https://rakuttet.rausjk.net/,1,1
http://clearstageconsulting.com/mc8/xx,1,1
http://puddingwrestle.com/wp-content/securipass/CA,1,1
https://www.payee-secure-uk.com/Login.php,1,1
http://intesa-portale-online.com/ym8e7k19r18xk,1,0
http://newpayeepages.com/login,1,1
http://paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia/ID/secure-code5236/webapps,1,1
https://www.royalmail.parcel-redelivery-attemp-ref018.com/banks/online.citi.eu/,1,1
https://cr.mufg.jp.gfgfde.shop/,1,1
https://www.facebook.fiam.in/,1,0
https://www.laposte.tg/eboutique_nov/INETBANKbankmain.htm,1,0
https://ouisyupiyullis.000webhostapp.com/,1,0
http://fadisk.kominike.it/en/,1,0
https://attusupdate.weebly.com/,1,1
https://hjghhjghgfdg.easy.co/,1,1
https://804signs.com/haieramerica.com/,1,1
https://clouddoc-authorize.firebaseapp.com/.xx./xx...x.........x/...,1,1
https://www.lloydplc-verify.com/Login.php,1,1
https://www.royalmail.redelivery-ref013-attempt.com/banks/online.citi.eu/Login.php,1,1
https://z5h64q92x9.net/proxy_u/fr-ru.ru.b4edef33-604f01b7-3c8d7bc5-74722d776562/https/www.orange.fr/portail,1,0
https://whstappgroupinvitt.zzux.com/,1,1
https://www.royalmail.co.uk-postal.com/banks/online.citi.eu,1,1
https://www2.cr.mufg.jp.fdgfd.tokyo/,1,1
http://www.hali-securesuite.com/cancel/Login.php,1,1
https://www.secure-llyodbanking-help.com/Login.php,1,1
https://urlz.fr/dHXo,1,0
https://cr.mufg.jp.adftg.net/pc/MUFG_pcselectcard.html,1,1
http://804signs.com/haieramerica.com,1,1
http://mange.google.com.brunocpa.com/soman.php,1,1
https://tateagro.ru//wp-admin/BPD/Popularenlinea/Home.html,1,0
http://www.laposte.tg/eboutique_nov/INETBANKbankmain.htm,1,0
https://rakutejp1.com/,1,1
http://scotiabankle.tonohost.com/banca-virtual/,1,0
http://clouddoc-authorize.firebaseapp.com/.xx./xx...x.........x/x,1,1
http://www.receptfritt-cialis.com/drwxe/customer_center/customer-IDPP00C129/myaccount/signin/,1,1
http://1chanel.tv-tovar.in.ua/adobe-2020-pdf.zip,1,1
http://login-webregistrobr.com/app,1,0
http://www.monetamarketx.com/webapps/32613f2/home,1,1
https://www.review-flagged-payment.com/Login.php,1,1
https://diamondgratisffcs265.000webhostapp.com/,1,0
https://orange569.yolasite.com/,1,0
http://courrielsserveucio.moonfruit.com/,1,0
https://rmpackage-bill.com/banks/online.citi.eu,1,0
http://wp1.j1149910.ndzjp.spectrum.myjino.ru/Postale/,1,0
https://appieid.us.com/,1,0
https://adftg.net/pc/MUFG_pcselectcard.html,1,1
https://clouddoc-authorize.firebaseapp.com/.xx./xx...x.........x/x,1,1
http://1chanel.tv-tovar.in.ua/AZEXCEL.zip,1,1
http://dainellistudio.eu/,1,0
https://www.loydsbank.co.uk-gb.uk/Login.php,1,1
https://www.aktivierung-dienst.de/,1,0
https://www.bowffberf.duckdns.org/,1,0
http://www.sotprelifemils.tonohost.com/,1,0
http://ctfss.wpengine.com/banks/RBC,1,0
https://payeeinfoalerts.com/lloyds/Login.php,1,1
http://fdlvietqahnjflkvfuvqnjcqcr-dot-gle39404049.rj.r.appspot.com/,1,0
http://eposacrd.cc/,1,0
https://u28ww4gcquzfkzfok1gp9a-on.drv.tw/www.gredirects.com/capbt/start-1.html,1,0
https://homelike.tiantianchecheng.cn/signim/,1,1
https://miloserdie-rzn.ru/wp-admin/user/Notificaciones_Popularenlinea_Consumo/Home.html,1,1
https://www.amazon-check-co-jp.m9l.top/,1,0
https://www.isamayy.com/oro/,1,1
https://51.fi/fqV,1,0
https://bit.ly/2WqlREA,1,0
http://box.royal-eng.ps/gate.html,1,1
http://webisprivedi.net/accesso.php,1,1
http://mybigfatlistbuilder.com/mail/daum/index.html,1,0
http://www.rajwebtechnology.com/attRR/adfs/,1,0
http://www.golfballsonline.com/assets/language/catalog0.html,1,0
http://littlefoots.ru/9080e1af8e5ff0de8b678479c98d5388/,1,0
http://amazon-jpdy3ezpkuzmsgmwjcj66cm2dh.xyz/,1,1
https://mistramitesyrequisitos.com/ecuador/estado-de-cuenta-produbanco/,1,0
https://www2.cr.mufg.jp.adftg.net/pc/MUFG_pcselectcard.html,1,1
http://login-webregistrobr.com/app/,1,0
http://ctfss.wpengine.com/banks/RBC/details.php,1,0
https://bit.ly/3rfWYIz,1,0
http://coda02new.forumz.info/,1,1
https://tifx77.cf/,1,1
https://attnetlink645.weebly.com/,1,1
https://restbetgir1.blogspot.com/,1,0
https://eba0200d0c.nxcli.net/home/,1,0
https://zhucxxkd.ddns.net,1,0
http://ht.ly/D7Y130r7aZR,1,0
https://instagram.vintweb.ir/login.html,1,1
https://identificatieleden.zap709529-1.plesk13.zap-webspace.com/,1,1
http://spkfod.coms.cso.gov.tt/feeds/,1,1
http://www.creativecombat.com/wp-admin/network/acct/login.php,1,1
http://www.rakuten.co.jp.ws6zntebgp646q9w6m0x4z3m.shop/,1,1
https://fdlvietqahnjflkvfuvqnjcqcr-dot-gle39404049.rj.r.appspot.com/,1,0
http://chungcuvinhomessmartcity.com.vn/wp-content/plugins/onet/polski_index.htm,1,0
http://www.realrenderstudio.it/html/,1,0
http://www.washpucks.com/chengjunping/china-upgrade,1,1
https://garlandactivewear.com/wp-includes/sitemaps/Blockchain/Auth/,1,0
https://mail.9-lntesasanpaolo.duckdns.org/V38VLYs,1,0
http://invitation-page-policy-notification-2021.my.id/index.html,1,0
https://www.o2-updatebillingfailure-via.com/,1,0
https://smbo2.com/404.html,1,0
https://verfiz.me/3mnjdKi,1,0
http://georgestoychest.com/wp-includes/js/,1,0
https://unimelb.us/,1,1
http://cd60171.tmweb.ru/authentification_banque.postale/,1,1
http://signin01.kauf-eday.de/ws/ebayisapi.dll/signinru_https3a2f2fwww.ebay.de2f/x,1,1
https://messagerie-vocale-orange98.yolasite.com/,1,0
http://www.rioverdepar.com.br/plan/Seclude/login.php,1,1
https://elexusbetgirissitemiz.blogspot.com/,1,0
http://monetamarketx.com/webapps/fc3bfb2/home,1,1
http://mobilelegends-fasters.my.id/,1,0
https://orange-vocale8.yolasite.com/,1,0
https://www.join-group-whatsapp4g.ml/login.php,1,1
https://pastelink.net/2884c,1,0
http://www.studyonline247.in/fa/antibots7/z0n51/region.php,1,0
http://dev.klinikmatanusantara.com/log-au/mpp/signin/78ee/websrc,1,1
https://zjsjshz.duckdns.org/,1,0
https://claimskin.in/,1,1
https://www.help-securellyod.com/Login.php,1,1
http://rm-parcel7485.com/,1,1
http://intermaticoline.com/inicio,1,0
https://olx.pl.kassa-payment.net.ru/,1,0
http://clubeamigosdopedrosegundo.com.br/list/,1,1
https://hola-tlalnepantla.com/wp-content/hun283939/hun098/sucess.php,1,1
https://www.designerforuiy.com/lvbag/index.php,1,0
http://www.elettrovisiongroup.com/spasse/technologier/web-site112/Bouygues-telecom/login.html,1,1
http://spkfod.coms.cso.gov.tt/feeds,1,1
http://chase.th.patricepurnell.com/,1,1
https://blancstaging.com/Files/FASfiles,1,1
https://www.amazon-check-co-jp.v6c.top/,1,0
https://xeqkapuosszpejuuxwsafagrce-dot-gle39404049.rj.r.appspot.com/,1,0
https://s.id/xpFIO,1,0
https://www.help-1524654826438.gq/copyrightinfringement/verify/form/7875465885215859/login.php,1,1
http://dev.klinikmatanusantara.com/log-au/mpp/signin/3500/home,1,1
http://olx.pl.kassa-payment.net.ru/,1,0
http://verifypaypal-001-site1.itempurl.com/DHL/page/manage/index.html,1,0
https://www.securelloyd-online-app.com/,1,1
http://tsecure-paxful.com,1,0
https://joingrupwa18-fullcodenegara.zyns.com/login.php,1,1
http://www.schweizer-lieferung.net/ch/01/manage/,1,1
https://backnote.notelet.so/,1,0
https://betpergiris3.blogspot.com/,1,0
https://helpnew-devicerequest.co/Login.php,1,1
https://bot-dream-5e474ed6.s3.us-east-2.amazonaws.com/english/index.html,1,1
http://juanthradio.com/Script/DOC/,1,0
http://sctrlgin.com/spotify.update-billing/,1,1
https://item2892191marketplace.com/,1,1
http://keyboardtreasures.com/viid/index.php,1,0
https://www2.cr.mufg.jp.adftg.net/,1,1
https://a8582170863855075.temporary.link/F5ER48DG5S13S54DCG4DSF56SF/0F56C31RGSF5DFR6GDFXC32D/FZRGEH5G6EZG6FDVSD5CE,1,0
http://halifax-online-bank.com/Login.php,1,1
http://gwisalltrack.com/gwisalltrack_web/office_licence_benefits.htm,1,1
https://telegra.ph/WRTYT5433YHUYR-08-30,1,0
http://smwam.coms.cso.gov.tt/feeds/,1,1
http://unimelb.us/,1,1
http://recipient-securitycheck.com/,1,1
https://rymlp.arrange-package-redelivery-attempt.com/banks/home.cbonline.co.uk,1,1
http://www.edoism.com/build/AEJ3dI/AEJ3dI/AEJ3dI/,1,1
https://bit.ly/3kPlxZA,1,0
https://wa-invite.xxuz.com/,1,1
http://item2892191marketplace.com/,1,1
https://reurl.cc/Qd7NA2,1,0
http://ht.ly/3W5D30qMJJq,1,0
https://verifikasifb.now-212.ml/,1,1
http://www.washpucks.com/chengjunping/china-upgrade/,1,1
https://royalmail.reschedule-your-parcel.com/,1,1
https://interbahisgirin.blogspot.com/,1,0
http://www.cookeandkelvey.com/vendor/symfony/polyfill-mbstring/Resources/unidata/quotationh/,1,1
http://sctrlgin.com/spotify.update-billing,1,1
https://huanluyenchocaocap.com/ioncube/M81,1,0
http://dev.klinikmatanusantara.com/log-au/mpp/signin/c225/websrc,1,1
http://securemypayee-assist-auth.com/,1,1
https://consultorias.org/block/,1,0
https://hepwebdesk.weebly.com/,1,1
https://receptfritt-cialis.com/drwxe/customer_center/customer-IDPP00C129/myaccount/signin,1,1
https://webmart.tw/wp-admin/css/colors/invoice/DHL/Seleccione_medio_de_pago.php,1,0
http://real.de.iamlogin.skyblueindia.com/realcelmainou/real.deLoginRegistration.html,1,0
https://whatsapp.blazagency.com/71d11f8cdb38ac17a911f524a01521d2,1,1
http://www.appieid.us.com/d714kp/,1,0
https://urlz.fr/dHI5,1,0
https://hollandsharplhart.org/img/icons/js/css/db/favicon/goto,1,0
https://s.id/ICS-system,1,0
http://royal-mail-direct.com/,1,1
http://groupe-fr-complete.com/,1,1
http://gwisalltrack.com/gwisalltrack_web/making_a_payment.htm,1,1
http://ht6s.hyperphp.com/vfy,1,0
https://3wondersexpeditions.com/meo/,1,1
http://agapesportsinternational.com/doc/a,1,0
https://argus-garage-doors-repair.com/nikio.php,1,0
http://autorizador5.com.br/landpage/img/icons/verifie/paypal.fr/a2b792d9e10ec8e83bf55237411356aa,1,0
https://betcupgiris1.blogspot.com/,1,0
http://www.golfballsonline.com/assets/language/location0.html,1,0
http://my-tee-shirt.com/autoscout24.de,1,0
http://amaz0n.zhongxiaoyang.top/,1,1
https://royalmail.reschedule-my-parcel.com/,1,1
https://s.id/woning-web,1,0
http://www.consulting-gvg.com/administrator/h/,1,0
https://770agreementmail.weebly.com/,1,1
http://sfirstrepublic.coms.cso.gov.tt/feeds/,1,1
http://m.fb.for-securitycheck.com/XsVAryLSKN,1,1
http://gsjjshsjjdjdjhd.000webhostapp.com/,1,0
http://tunezq.com/choues,1,1
http://clouddoc-authorize.firebaseapp.com/.xx./xx...x.........x/,1,1
https://block-fb-id.gq/,1,1
http://urlz.fr/dHI5,1,0
https://zap709412-1.plesk13.zap-webspace.com/ICShome/,1,1
https://sekabetgiriss1.blogspot.com/,1,0
https://factswethink.com/Closing/Documents,1,1
https://pulihkan-accountt2303.webnode.com/,1,0
http://lloydbank-devicehelp.com/,1,0
http://gwisalltrack.com/GWISAllTrack_Web/main_window_functions.htm,1,1
http://coinly.cz/mkbbssl/5dd0090514c231026c4c22aa0f7b5496/,1,1
http://tunezq.com/choues/,1,1
https://royalmail.reschedule-missed-parcel.com/,1,1
https://www2.cr.mufg.jp.gfgfde.com/pc/MUFG_pcselectcard.html,1,1
http://ignotificationmedia.com/,1,0
http://www.help-acc-privacy.receh-segudang.xyz/,1,1
https://whatsapp.blazagency.com/71d11f8cdb38ac17a911f524a01521d2/,1,1
http://365itsos.com.au/wp-admin/includes/php/view,1,1
https://reaktivierentan2go.net/dkb/47ba0af10e8af5d/login.php,1,1
http://holdmembershipntfx.aulaseidec.com/,1,0
http://usedcopiersaustin.com/service/login/1/index.html,1,0
https://eduardomendescanal.000webhostapp.com/steamlogin.html,1,0
http://staplie.000webhostapp.com/pages/search/verifyAccount/accountVerification.php,1,0
https://bestwestjeans.cl/cokl/dolp/,1,0
http://www.golfballsonline.com/html/mcontact_us.html,1,0
https://9-lntesasanpaolo.duckdns.org/V38VLYs/,1,0
http://secure03-userlogin-verify.serveusers.com/chs/secure,1,1
https://clouddoc-authorize.firebaseapp.com/.xx./xx...x.........x/,1,1
https://saar05-leichtathletik.de/events/kategorie/sparkassen-cup/,1,0
https://www.dofus-actus.fr/fr/mmorpg/actualites/news/rune-pa-ruzide/,1,0
https://aomuabinhtien.com/wp-includes/js/swfupload/zone/a8a4a,1,0
http://jalfre.com/joomla16/administrator/d/,1,0
https://cr.mufg.jp.gfgfde.com/pc/MUFG_pcselectcard.html,1,1
https://attonlinelinkupdateserviceverification.weebly.com/,1,1
https://algoass.co.za/blockchainproject/,1,1
http://138.197.50.68/sincb/Paginas/home-caixa.aspx.html,1,1
https://www.youna-dheysbmeiehdistian.net/daigiuiska,1,0
https://todayif.com/amerujapan/oexpiredmeru..................,1,1
https://squwpaceces.com/,1,1
https://deregister-lbpayee.com/Login.php,1,1
http://gwisalltrack.com/gwisalltrack_web/business_licence_benefits.htm,1,1
https://celtabet88.blogspot.com/,1,0
http://dev.klinikmatanusantara.com/log-au/mpp/signin/4fd3/websrc,1,1
http://citibank.gulajawajahe.my.id/,1,1
https://lapotosinaexpress.com/assets/img/ali/login.php,1,1
http://urlz.fr/dHwQ,1,0
http://www.datenerweiterungsprozesslauf2222.xyz/sp/,1,1
https://update44.servebeer.com/admin/tonline/tonline/index.php,1,1
http://online.natwest-personal.com/,1,1
https://certifynewlyaddedpayee.com/lloyds/Login.php,1,1
https://httpsservices.runescape.com-dg.ru/,1,0
http://tawreedss.com/PDF/65747937d5e8c967ce822962d91a82af/index.pdf.html,1,1
https://foundations-19914852325100048.tk/Login_to_Facebook.html,1,0
http://www.gjhanekamp.nl/wordpress/.index.php,1,0
https://dhgfdhgh.easy.co/,1,1
http://www.datenerweiterungsprozesslauf2222.xyz/sp,1,1
https://pornmesexvidionw.ourhobby.com/,1,1
https://homelike.tiantianchecheng.cn/signin/,1,1
http://mail-shippingfees.com/,1,0
https://hrtm-shop.000webhostapp.com/,1,0
https://vevobahiss1.blogspot.com/,1,0
https://linktr.ee/invoice.Netflix,1,0
https://dvpetrov.com/BMO,1,0
https://terri2.gitlab.io/issy_funkyme/,1,1
https://solyanayakomnata.ru/wp-content/Popularenlinea/Home.html,1,0
https://surpriseplanner.com.bd/wp-content/cache/zzz/daum/index.html,1,1
https://certifynewlyaddedpayee.com/lloyds,1,1
http://www.rvtvstream.com/netbankar/mkb/dd90a8af7760542590d3d47b2d936370/login.php,1,0
https://foundations-19914852325100048.tk/incorrect_email.html,1,0
http://14.139.242.254/admin/assessment_endterm/question/2021/banks/directing/hsbc/index.php,1,1
https://serviciodigitacr.online/,1,0
https://sites.google.com/view/service-orange/accueil,1,0
http://imeipro.info/att-imei-check.html,1,0
http://coinly.cz/mkbbssl/5dd0090514c231026c4c22aa0f7b5496,1,1
https://facebookcopyrightabout.ml/,1,1
http://attractivelot.com/interac/files6546541204/456456folder0014/down45640/banks/RBC/,1,1
https://crossingtwin.com/.well-known/pki-validation/online.chas.com/2021/login.htm,1,1
http://www.bpaedu.com/servicemms/_orange/,1,1
https://urlz.fr/dHwQ,1,0
https://royal.mail-arrival.com/secure.php,1,1
http://www.servlces.runescape.com-mv.ru/,1,0
http://192.210.226.10/banks/td,1,1
http://gmfdlogshqmxzmaffkvlucrbfh-dot-gle39404049.rj.r.appspot.com/,1,0
https://www.amazon-check-co-jp.f7l.top/,1,1
http://instagram-x.ru/login,1,1
https://managegallon.com/,1,0
http://surpriseplanner.com.bd/wp-content/cache/zzz/daum/index.html,1,1
http://connect.comcast.com.appsuite.ioxmail.inbox.wonnarua.org.au/,1,1
http://yifiny.ltd/storage/xs/normal2021/,1,1
https://nuevalyon.com/nuevalyon/adiministrateur/post/amzxxx/login.php,1,1
http://45.40.130.40/IlOysTgNjFrGtHtEAwVo/indexx.php,1,0
https://cancel-new-payee-request.com/halifax/Login.php,1,1
http://marketplace-item2567281.com/,1,1
https://sky-billing-uk.com/secure/banks/halifax-online.co.uk,1,0
https://www.cancelnew-requests.com/lloyds/Login.php,1,1
https://new-attempt-login.com/html/Login.php,1,1
https://httpsservices.runescape.com-n.ru/,1,0
https://foundations-19914852325100048.tk/checkpoint_next.html,1,0
https://crossingtwin.com/.well-known/pki-validation/online.chas.com/2021/update.profile.php,1,1
https://loverkeep.xyz/,1,1
https://elexbetgir1.blogspot.com/,1,0
http://primernewsuptodateport.com/,1,1
https://fbmarketplace-realestate9202.com/,1,1
https://forms.gle/goeRPntL5TfeUmdZ6,1,0
https://amazonbb.icu/_,1,0
https://www.authorise-mydevice.org/Login.php,1,1
